,geneid,gene_symbol,uniprotid,gene_dsi,gene_dpi,gene_pli,protein_class,protein_class_name,diseaseid,disease_name,disease_class,disease_class_name,disease_type,disease_semantic_type,score,ei
363,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0860603,Anxiety symptoms,,,phenotype,Sign or Symptom,0.01,1.0
364,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0865800,asthma with copd,,,disease,Disease or Syndrome,0.01,1.0
365,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0878544,Cardiomyopathies,C14,   Cardiovascular Diseases,group,Disease or Syndrome,0.01,1.0
366,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C0948268,Hemodynamic instability,,,disease,Disease or Syndrome,0.01,1.0
367,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1112157,Intrauterine infection,,,disease,Disease or Syndrome,0.01,1.0
368,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1145670,Respiratory Failure,C08,   Respiratory Tract Diseases,disease,Disease or Syndrome,0.01,1.0
369,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1153706,Endometrial adenocarcinoma,C04;C13,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications,disease,Neoplastic Process,0.01,1.0
370,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1261287,Stenosis,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Pathologic Function,0.01,1.0
371,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1263846,Attention deficit hyperactivity disorder,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
372,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1270972,Mild cognitive disorder,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.01,1.0
373,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1301034,Pancreatic intraepithelial neoplasia,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
374,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1301700,Cardiovascular morbidity,,,phenotype,Disease or Syndrome,0.01,1.0
375,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1332206,Adult Lymphoma,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.01,1.0
376,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1332979,Childhood Lymphoma,C04;C20;C15,   Neoplasms;    Immune System Diseases;    Hemic and Lymphatic Diseases,disease,Neoplastic Process,0.01,1.0
377,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1332995,Childhood Pilocytic Astrocytoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
378,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1335302,Pancreatic Ductal Adenocarcinoma,C06;C04;C19,   Digestive System Diseases;    Neoplasms;    Endocrine System Diseases,disease,Neoplastic Process,0.01,1.0
379,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1397307,Cardiac fibrosis,,,disease,Disease or Syndrome,0.01,1.0
380,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1401086,Peripheral Vascular Insufficiency,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
381,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1443924,Severe diarrhea,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Sign or Symptom,0.01,1.0
382,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1510885,Angiogenic Switch,,,disease,Neoplastic Process,0.01,1.0
383,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1527390,"Neoplasms, Intracranial",C04;C10,   Neoplasms;    Nervous System Diseases,group,Neoplastic Process,0.01,1.0
384,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1608408,Malignant transformation,,,phenotype,Neoplastic Process,0.01,1.0
385,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1609524,ADHF,,,disease,Disease or Syndrome,0.01,1.0
386,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1658953,tumor vasculature,,,phenotype,Neoplastic Process,0.01,1.0
387,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1696708,Prehypertension,C14,   Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
388,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1704272,Benign Prostatic Hyperplasia,C12,   Male Urogenital Diseases,disease,Disease or Syndrome,0.01,1.0
389,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1836438,Familial neurocardiogenic syncope,C23;C10,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases",disease,Disease or Syndrome,0.01,1.0
390,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1837218,"Cleft palate, isolated",C16;C05;C07,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Musculoskeletal Diseases;    Stomatognathic Diseases",disease,Congenital Abnormality,0.01,1.0
391,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1845050,"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS",C23;C16;C18;C17,"   Pathological Conditions, Signs and Symptoms;    Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nutritional and Metabolic Diseases;    Skin and Connective Tissue Diseases",disease,Disease or Syndrome,0.01,1.0
392,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1853926,NONAKA MYOPATHY,C16;C05;C10,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Musculoskeletal Diseases;    Nervous System Diseases",disease,Disease or Syndrome,0.01,1.0
393,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1855179,"CATARACT, ANTERIOR POLAR",C11,   Eye Diseases,disease,Disease or Syndrome,0.01,1.0
394,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1960636,Dysglycemia,,,disease,Disease or Syndrome,0.01,1.0
395,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C1969372,Tubulointerstitial fibrosis,,,phenotype,Disease or Syndrome,0.01,1.0
396,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C2118460,Acute colitis,C06,   Digestive System Diseases,disease,Disease or Syndrome,0.01,1.0
397,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C2712360,Severe hypoxic ischemic encephalopathy,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.01,1.0
398,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C3161650,Primary immunoglobulin A nephropathy (disorder),C13;C12;C20,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases;    Immune System Diseases,disease,Disease or Syndrome,0.01,1.0
399,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C3714514,Infection,C01,   Infections,group,Pathologic Function,0.01,1.0
400,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C3811918,GRN-related frontotemporal dementia,C18;C10;F03,   Nutritional and Metabolic Diseases;    Nervous System Diseases;    Mental Disorders,disease,Disease or Syndrome,0.01,1.0
401,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C4048328,cervical cancer,C04;C13,   Neoplasms;    Female Urogenital Diseases and Pregnancy Complications,disease,Neoplastic Process,0.01,1.0
402,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C4551504,Oculocutaneous albinism type 1A,C16;C18;C11;C17,"   Congenital, Hereditary, and Neonatal Diseases and Abnormalities;    Nutritional and Metabolic Diseases;    Eye Diseases;    Skin and Connective Tissue Diseases",disease,Disease or Syndrome,0.01,1.0
403,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C4551548,Grade III Childhood Astrocytoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
404,133,ADM,P35318,0.436,0.808,0.040831,DTO_05007599,Signaling,C4721918,Fibrothecoma,C04,   Neoplasms,disease,Neoplastic Process,0.01,1.0
0,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0009402,Colorectal Carcinoma,C06;C04,   Digestive System Diseases;    Neoplasms,disease,Neoplastic Process,0.31,1.0
1,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0036341,Schizophrenia,F03,   Mental Disorders,disease,Mental or Behavioral Dysfunction,0.31,1.0
2,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0007370,Catalepsy,C23;C10,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases",disease,Mental or Behavioral Dysfunction,0.3,1.0
3,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0007787,Transient Ischemic Attack,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.3,1.0
4,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0013182,Drug Allergy,C20;C25,   Immune System Diseases;    Chemically-Induced Disorders,group,Pathologic Function,0.3,1.0
5,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0013221,Drug toxicity,C25,   Chemically-Induced Disorders,group,Injury or Poisoning,0.3,1.0
6,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0020649,Hypotension,C14,   Cardiovascular Diseases,phenotype,Finding,0.3,1.0
7,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0022116,Ischemia,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Pathologic Function,0.3,1.0
8,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0027051,Myocardial Infarction,C23;C14,"   Pathological Conditions, Signs and Symptoms;    Cardiovascular Diseases",disease,Disease or Syndrome,0.3,1.0
9,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0027746,Nerve Degeneration,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Cell or Molecular Dysfunction,0.3,1.0
10,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0033054,Prenatal Exposure Delayed Effects,C13,   Female Urogenital Diseases and Pregnancy Complications,disease,Injury or Poisoning,0.3,1.0
11,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0038525,Subarachnoid Hemorrhage,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",disease,Disease or Syndrome,0.3,1.0
12,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0038587,Substance Withdrawal Syndrome,C25;F03,   Chemically-Induced Disorders;    Mental Disorders,disease,Mental or Behavioral Dysfunction,0.3,1.0
13,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0041755,Adverse reaction to drug,C25,   Chemically-Induced Disorders,group,Pathologic Function,0.3,1.0
14,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0086189,Drug Withdrawal Symptoms,C25;F03,   Chemically-Induced Disorders;    Mental Disorders,phenotype,Sign or Symptom,0.3,1.0
15,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0087169,Withdrawal Symptoms,C25;F03,   Chemically-Induced Disorders;    Mental Disorders,phenotype,Sign or Symptom,0.3,1.0
16,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0233612,Waxy flexibility,C23;C10,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases",phenotype,Sign or Symptom,0.3,1.0
17,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0238281,Middle Cerebral Artery Syndrome,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Disease or Syndrome,0.3,1.0
18,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0242973,Ventricular Dysfunction,C14,   Cardiovascular Diseases,phenotype,Pathologic Function,0.3,1.0
19,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0270192,Perinatal Subarachnoid Hemorrhage,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Pathologic Function,0.3,1.0
20,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0428977,Bradycardia,C23;C14,"   Pathological Conditions, Signs and Symptoms;    Cardiovascular Diseases",phenotype,Finding,0.3,1.0
21,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0472381,Posterior Circulation Transient Ischemic Attack,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.3,1.0
22,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0472383,"Subarachnoid Hemorrhage, Spontaneous",C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Pathologic Function,0.3,1.0
23,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0740376,Middle Cerebral Artery Thrombosis,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",disease,Disease or Syndrome,0.3,1.0
24,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0740391,Middle Cerebral Artery Occlusion,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",disease,Acquired Abnormality,0.3,1.0
25,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0740392,"Infarction, Middle Cerebral Artery",C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",disease,Disease or Syndrome,0.3,1.0
26,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751019,Carotid Circulation Transient Ischemic Attack,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.3,1.0
27,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751020,"Transient Ischemic Attack, Vertebrobasilar Circulation",C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.3,1.0
28,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751021,Crescendo Transient Ischemic Attacks,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.3,1.0
29,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751022,"Brain Stem Ischemia, Transient",C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.3,1.0
30,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751530,"Subarachnoid Hemorrhage, Aneurysmal",C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Pathologic Function,0.3,1.0
31,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751845,Middle Cerebral Artery Embolus,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Disease or Syndrome,0.3,1.0
32,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751846,Left Middle Cerebral Artery Infarction,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Disease or Syndrome,0.3,1.0
33,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751847,"Embolic Infarction, Middle Cerebral Artery",C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Disease or Syndrome,0.3,1.0
34,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751848,"Thrombotic Infarction, Middle Cerebral Artery",C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Disease or Syndrome,0.3,1.0
35,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0751849,Right Middle Cerebral Artery Infarction,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Disease or Syndrome,0.3,1.0
36,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0795688,"Subarachnoid Hemorrhage, Intracranial",C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",phenotype,Pathologic Function,0.3,1.0
37,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0917805,Transient Cerebral Ischemia,C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.3,1.0
38,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C1527335,"Transient Ischemic Attack, Anterior Circulation",C10;C14,   Nervous System Diseases;    Cardiovascular Diseases,disease,Disease or Syndrome,0.3,1.0
39,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0520679,"Sleep Apnea, Obstructive",C08;C10,   Respiratory Tract Diseases;    Nervous System Diseases,disease,Disease or Syndrome,0.21,1.0
40,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0007785,Cerebral Infarction,C23;C10;C14,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases;    Cardiovascular Diseases",disease,Disease or Syndrome,0.2,1.0
41,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0011853,"Diabetes Mellitus, Experimental",C18;C19,   Nutritional and Metabolic Diseases;    Endocrine System Diseases,disease,Experimental Model of Disease,0.2,1.0
42,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0011881,Diabetic Nephropathy,C13;C12;C19,   Female Urogenital Diseases and Pregnancy Complications;    Male Urogenital Diseases;    Endocrine System Diseases,disease,Disease or Syndrome,0.2,1.0
43,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0020429,Hyperalgesia,C23;C10,"   Pathological Conditions, Signs and Symptoms;    Nervous System Diseases",phenotype,Sign or Symptom,0.2,1.0
44,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0020538,Hypertensive disease,C14,   Cardiovascular Diseases,group,Disease or Syndrome,0.2,1.0
45,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0021368,Inflammation,C23,"   Pathological Conditions, Signs and Symptoms",phenotype,Pathologic Function,0.2,1.0
46,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0021655,Insulin Resistance,C18,   Nutritional and Metabolic Diseases,phenotype,Pathologic Function,0.2,1.0
47,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0024115,Lung diseases,C08,   Respiratory Tract Diseases,group,Disease or Syndrome,0.2,1.0
48,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0042510,Ventricular Fibrillation,C23;C14,"   Pathological Conditions, Signs and Symptoms;    Cardiovascular Diseases",disease,Disease or Syndrome,0.2,1.0
49,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C0242698,"Ventricular Dysfunction, Left",C14,   Cardiovascular Diseases,phenotype,Pathologic Function,0.2,1.0
50,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C1531647,Cerebral ventriculomegaly,C10,   Nervous System Diseases,phenotype,Finding,0.2,1.0
51,134,ADORA1,P30542,0.578,0.692,0.015215,DTO_02300001,G-protein coupled receptor,C3278923,Dilated ventricles (finding),,,phenotype,Finding,0.2,1.0
